gene,pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky
factor,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Gm11814,0.3937957081496415,1.0,1.0,1.0,0.5,0.5,0.4220597786803444,1.0,0.186557613082532,0.19815874783452472
Gm11818,0.0010372157995054605,0.999999999855584,0.9999997101162567,1.0,0.5,0.5,0.0030851780981045645,0.032605588207673446,0.0013637012835397615,0.0014485034102951638
Gm11961,0.0519501716513493,1.0,1.0,1.0,0.5,0.5,0.08388731681968362,0.8865599395216957,0.03707962327685108,0.03938542950517998
Gm11992,2.5681108645580595e-08,0.0005605641593788846,0.0005192912325253651,0.0005194261034655131,0.0005194004223568675,0.0004707090403648467,3.4818281610123424e-07,3.6797569416688383e-06,1.5390273693290334e-07,1.6347321953266318e-07
Gm12,0.014467442730495345,1.0,1.0,1.0,0.5,0.5,0.028811028618828814,0.304488267812534,0.012734965521677973,0.013526892737286206
Gm12000,0.40308236853799206,1.0,1.0,1.0,0.5,0.5,0.4296697135643638,1.0,0.18992133395665817,0.20173164258520326
Gm12070,0.0299723842240935,1.0,1.0,1.0,0.5,0.5,0.05294636222887196,0.5595616295180909,0.023403194186628343,0.02485852803712104
Gm12250,0.0219032130705175,1.0,1.0,1.0,0.5,0.5,0.040779479130760944,0.43097638501903424,0.018025224562195376,0.019146127942259783
Gm12253,6.879223576576469e-08,0.0015008822759888796,0.0013730438843402304,0.0013739873249496181,0.0013739185327138524,0.0012200990935416025,8.059090231607015e-07,8.51721907340456e-06,3.5622551903104927e-07,3.783774976080345e-07
Gm12258,4.581727318356312e-06,0.0951966606130088,0.08081028367468945,0.08426254711189093,0.08425796538457257,0.0623160732569642,2.9033519855521435e-05,0.0003068396580443889,1.283331043902342e-05,1.3631353259454455e-05
Gm12298,0.003789266131856329,1.0,1.0,1.0,0.5,0.5,0.009333003181681407,0.09863549163329251,0.004125346418723425,0.004381882182188026
Gm12302,0.4884844529841323,1.0,1.0,1.0,0.5,0.5,0.49236364746460387,1.0,0.21763312089772335,0.2311666943623145
Gm12472,0.2626803249141776,1.0,1.0,1.0,0.5,0.5,0.31005739605282895,1.0,0.1370506517040328,0.1455731829049628
Gm12474,0.07377527139987153,1.0,1.0,1.0,0.5,0.5,0.11233882851526983,1.0,0.049655676193133144,0.05274352761446864
Gm12504,0.22070247205548443,1.0,1.0,1.0,0.5,0.5,0.27063544055824507,1.0,0.11962547571803714,0.12706441771909197
Gm12511,0.37541311839786967,1.0,1.0,1.0,0.5,0.5,0.407436935387128,1.0,0.18009406720807786,0.1912932646420151
Gm12522,0.012478429963866678,1.0,1.0,1.0,0.5,0.5,0.02549245034034657,0.2694159986136832,0.01126809738182123,0.011968807012294759
Gm12526,0.006974129899228565,1.0,1.0,1.0,0.5,0.5,0.015625423096339144,0.16513669384691596,0.006906703229035865,0.0073361984049664306
Gm12528,0.20532695905894371,1.0,1.0,1.0,0.5,0.5,0.25577525004478807,1.0,0.11305701832839835,0.120087499060943
Gm12541,0.00010576297103582097,0.9006742904564146,0.8251387892438967,1.0,0.5,0.5,0.00043132605607151917,0.004558453133110233,0.00019065346556500099,0.00020250930199219356
Gm12542,0.0003920148958732973,0.9998085590883786,0.9976430051803318,1.0,0.5,0.5,0.0013347312905830687,0.01410605723390335,0.0005899739711192266,0.0006266616593139427
Gm12569,2.8812966556699335e-07,0.006271276964198491,0.00561052026216613,0.005626317538068064,0.0056251554608644115,0.004799952098680543,2.7190920129529457e-06,2.873662124322289e-05,1.2018849966569972e-06,1.2766245346057796e-06
Gm12581,0.00014292853477374784,0.9558836434362543,0.9019452542174314,1.0,0.5,0.5,0.0005571532036164517,0.0058882525896527226,0.0002462712085784728,0.0002615856491367953
Gm12597,0.01905197427545606,1.0,1.0,1.0,0.5,0.5,0.03635043800194113,0.3841682311267614,0.01606751292281459,0.01706667548427218
Gm12689,0.00016267171540387481,0.9713345625527819,0.927660560354702,1.0,0.5,0.5,0.0006228576299432464,0.0065826473377384375,0.0002753136844637845,0.00029243413910381565
Gm12695,0.00018177452225223242,0.9811119471633352,0.9460149508235168,1.0,0.5,0.5,0.0006856873640711711,0.007246661009892832,0.00030308549741920275,0.0003219329496289359
Gm12703,9.303072289161519e-09,0.00020310265367895486,0.0001905552792441645,0.00019057343584347373,0.00019054552662660623,0.00017563270174708031,1.4979990172765717e-07,1.5831546037107901e-06,6.62141088015764e-08,7.033165075549477e-08
Gm12794,2.47970606295571e-07,0.005399560572790452,0.004843744095741287,0.004855512441873576,0.004855016500660985,0.004160202861820795,2.395703631315433e-06,2.5318903345738548e-05,1.0589418221958982e-06,1.1247924008500138e-06
Gm128,0.01100458014761577,1.0,1.0,1.0,0.5,0.5,0.02294385402142108,0.2424812546734452,0.010141574386769938,0.010772230885393915
Gm12824,0.041630451248678806,1.0,1.0,1.0,0.5,0.5,0.06974976983500718,0.7371478081662332,0.030830586639079154,0.03274779486324695
Gm12830,0.00018174556046844507,0.9810999973233051,0.9460149508235168,1.0,0.5,0.5,0.0006856873640711711,0.007246661009892832,0.00030308549741920275,0.0003219329496289359
Gm12863,0.3754117065025605,1.0,1.0,1.0,0.5,0.5,0.407436935387128,1.0,0.18009406720807786,0.1912932646420151
Gm12866,2.485449584099145e-06,0.05282117802546615,0.045438130830147916,0.046502761718495,0.04649033447057451,0.03594208643565774,1.7324507592092228e-05,0.00018309340416863235,7.657727524561789e-06,8.133925345913541e-06
Gm12888,0.007163830981376162,1.0,1.0,1.0,0.5,0.5,0.015980290728174,0.168887099011191,0.007063560768416565,0.007502810172122421
Gm129,0.00020290954416015132,0.9880947586448131,0.9608650814271418,1.0,0.5,0.5,0.0007543550122923112,0.007972372456652879,0.0003334377678681458,0.0003541726840826384
Gm13011,0.1202015288888989,1.0,1.0,1.0,0.5,0.5,0.1667471743980253,1.0,0.07370509206354045,0.07828846280252438
Gm13023,2.1826519313156845e-08,0.00047644668990554084,0.0004424347796530004,0.00044253267907425504,0.00044248902603562874,0.00040230640398010697,3.032372661915355e-07,3.2047515949682986e-06,1.340360381063712e-07,1.4237110475951997e-07
Gm13033,0.003139547812424169,1.0,1.0,1.0,0.5,0.5,0.00794754849201113,0.08399336607187605,0.003512951841000248,0.003731405684889617
Gm13040,0.0010539662531085497,0.9999999998998583,0.9999997683216139,1.0,0.5,0.5,0.003127049847872168,0.03304810821366467,0.0013822093103331636,0.0014681623636536951
Gm13051,0.498080584215325,1.0,1.0,1.0,0.5,0.5,0.4986972862545221,1.0,0.2204326971531736,0.23414036301126886
Gm13089,0.0424841035738054,1.0,1.0,1.0,0.5,0.5,0.07089221295364119,0.7492216751173034,0.03133556596205877,0.033284176459637216
Gm13102,0.0011983156666097003,0.9999999999957313,0.9999999661691968,1.0,0.5,0.5,0.0034903364378670565,0.03688748881928369,0.0015427881726598407,0.001638726865212095
Gm13103,0.001668100368522313,0.9999999999999999,0.9999999999237268,1.0,0.5,0.5,0.004615732438088484,0.048781193943252504,0.0020402323788582923,0.0021671047715815135
Gm13119,9.665023628409488e-13,2.110145036482436e-08,2.0911059883665928e-08,2.0912211624789607e-08,2.0912211624789607e-08,2.0572969295432435e-08,1.0372014728079136e-10,1.096162459196255e-09,4.58460722454391e-11,4.8697022432787595e-11
Gm13125,0.48464804543747664,1.0,1.0,1.0,0.5,0.5,0.48987608340989086,1.0,0.2165335752033002,0.22999877312665123
Gm13152,0.016928854546748584,1.0,1.0,1.0,0.5,0.5,0.0328263419337219,0.34692395492914696,0.014509802418354404,0.015412098338090744
Gm13154,0.4540354731096416,1.0,1.0,1.0,0.5,0.5,0.46812184800788226,1.0,0.20691783251461351,0.2197850729232391
Gm13164,0.005691214574881227,1.0,1.0,1.0,0.5,0.5,0.013166134671324084,0.13914579701045687,0.005819655844689417,0.006181552690113763
Gm13177,0.4464157724874719,1.0,1.0,1.0,0.5,0.5,0.46245179568919026,1.0,0.20441157278539776,0.2171229607666595
Gm13178,2.9527113251730234e-07,0.00642621385948372,0.005746821569240446,0.0057633972356052245,0.005763101964472707,0.004912721102822876,2.7801888036650774e-06,2.9382320368337928e-05,1.2288908190973555e-06,1.3053097212920794e-06
Gm13194,0.002960714603065897,1.0,1.0,1.0,0.5,0.5,0.007565386703467636,0.07995450364328156,0.003344029819326104,0.0035519792024023204
Gm13199,1.0371367982386001e-10,2.264482455660577e-06,2.1977946925710867e-06,2.1977965891474174e-06,2.1977965891474174e-06,2.122604171275119e-06,3.5116795501066594e-09,3.71130526948934e-08,1.5522221919061725e-09,1.6487475414525915e-09
Gm1322,0.13527094386558436,1.0,1.0,1.0,0.5,0.5,0.18329959699623682,1.0,0.08102154486629484,0.08605989116735244
Gm1323,0.00030127600800506206,0.9986108336552421,0.9910535485193217,1.0,0.5,0.5,0.0010628489961838137,0.011232679474095626,0.0004697973647600067,0.0004990118387482689
Gm13235,0.2721838935323496,1.0,1.0,1.0,0.5,0.5,0.318977141934696,1.0,0.14099333135530598,0.14976103913821834
Gm13242,0.004887296006804164,1.0,1.0,1.0,0.5,0.5,0.011585753304437648,0.12244359622294408,0.005121100354544643,0.005439557341155354
Gm13251,0.4464176453303673,1.0,1.0,1.0,0.5,0.5,0.46245179568919026,1.0,0.20441157278539776,0.2171229607666595
Gm13251//Gm13251,0.08973916661443465,1.0,1.0,1.0,0.5,0.5,0.13185172345917293,1.0,0.05828070821216808,0.06190490954193005
Gm13271,0.022412541645759478,1.0,1.0,1.0,0.5,0.5,0.041562377636615626,0.4392504183093599,0.01837127904053208,0.019513701910304677
Gm13280,0.13216181706648,1.0,1.0,1.0,0.5,0.5,0.18008119781761886,1.0,0.07959895759539432,0.08454883992892202
Gm1330,0.003475902932396299,1.0,1.0,1.0,0.5,0.5,0.008662414937471023,0.09154840510137928,0.0038289349895361748,0.004067038329497851
Gm13305,0.43124351937054023,1.0,1.0,1.0,0.5,0.5,0.4509913369339443,1.0,0.19934585475632025,0.21174222971559967
Gm1332,0.34128229628096496,1.0,1.0,1.0,0.5,0.5,0.37954639960004405,1.0,0.1677659752010637,0.17819854695703913
Gm13363,0.19060515489965424,1.0,1.0,1.0,0.5,0.5,0.2412337322176158,1.0,0.10662941969553036,0.11326019849879145
Gm13375,0.13422622745530222,1.0,1.0,1.0,0.5,0.5,0.18218929534279196,1.0,0.08053077261854379,0.08553860011693973
Gm13498,7.251487801361488e-08,0.0015820371612453865,0.001445770763152776,0.0014468168461276442,0.0014466966648515797,0.0012837308854750243,8.38747441853576e-07,8.864270661106692e-06,3.707406595827087e-07,3.9379526603266866e-07
Gm13547,0.03338842016798869,1.0,1.0,1.0,0.5,0.5,0.05798348033661258,0.6127962219960126,0.025629686210893468,0.027223475059662276
Gm13570,0.13112811164309918,1.0,1.0,1.0,0.5,0.5,0.17887770468012695,1.0,0.0790669931239308,0.0839837951054174
Gm13582,0.32207487542957314,1.0,1.0,1.0,0.5,0.5,0.36305271996976995,1.0,0.16047548779097964,0.17045469864972554
Gm136,0.1998888022718982,1.0,1.0,1.0,0.5,0.5,0.2504115692498301,1.0,0.11068618003252313,0.1175692295555279
Gm13749,0.34128229628096496,1.0,1.0,1.0,0.5,0.5,0.37954639960004405,1.0,0.1677659752010637,0.17819854695703913
Gm1381,0.08742033541264715,1.0,1.0,1.0,0.5,0.5,0.129037109588186,1.0,0.0570366009267923,0.06058343711435986
Gm13889,0.02293053890545758,1.0,1.0,1.0,0.5,0.5,0.04237540300141861,0.44784284617063824,0.018730650103814736,0.019895420558669618
Gm13892,9.886147190214862e-10,2.1585181403271925e-05,2.063217690506658e-05,2.0632389185978415e-05,2.0632389185978415e-05,1.958346896909662e-05,2.2349987520998356e-08,2.3620499899309672e-07,9.879075275494876e-09,1.0493408197118362e-08
Gm13893,0.2322895733375966,1.0,1.0,1.0,0.5,0.5,0.281599925677826,1.0,0.12447196494992666,0.13221228717194497
Gm13894,7.137399036728179e-07,0.015463003482460769,0.013629349789142431,0.01372307712791727,0.01372307712791727,0.0113092087736958,5.956188407603404e-06,6.294775223023536e-05,2.63273675560046e-06,2.79645419046458e-06
Gm13895,0.01446838267333777,1.0,1.0,1.0,0.5,0.5,0.028811028618828814,0.304488267812534,0.012734965521677973,0.013526892737286206
Gm13926,0.025103794273427328,1.0,1.0,1.0,0.5,0.5,0.045748789263501566,0.4834943514741651,0.020221744306222113,0.0214792388503501
Gm13939,0.0022649660986666055,1.0,0.9999999999999608,1.0,0.5,0.5,0.006010676698706389,0.06352360967682337,0.0026568215086202876,0.0028220366602520843
Gm13949,6.88746725694643e-11,1.5038087139984668e-06,1.4637237075731946e-06,1.4637245414462553e-06,1.4637245414462553e-06,1.4167520147538806e-06,2.567496160714401e-09,2.7134486204367913e-08,1.1348770471308366e-09,1.2054496779292588e-09
Gm13955,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.2210085188238527,0.23475199230557847
Gm13959,0.25335527647137795,1.0,1.0,1.0,0.5,0.5,0.30154487178641853,1.0,0.13328797094488987,0.14157651884278397
Gm13969,0.3681340251256373,1.0,1.0,1.0,0.5,0.5,0.40165498343879136,1.0,0.17753834593605272,0.1885786151634408
Gm14005,0.017128318476788394,1.0,1.0,1.0,0.5,0.5,0.033165204949695826,0.350505215915164,0.014659585644843565,0.015571195874327856
Gm14047,0.01632866103294587,1.0,1.0,1.0,0.5,0.5,0.03186556371513084,0.3367700066129936,0.014085122076336345,0.014961009136134632
Gm14092,2.305279196977968e-08,0.000503208014875467,0.00046680226862805263,0.00046691124855591763,0.00046688819576394785,0.0004241713722439461,3.1753305855484013e-07,3.3558361366311233e-06,1.4035502189762581e-07,1.4908303623726524e-07
Gm14105,3.26369110481882e-07,0.00710061498145409,0.006339774182558933,0.006359954855960435,0.006359954855960435,0.005404019731359002,3.0332291299231013e-06,3.205656749947545e-05,1.3407389545153361e-06,1.4241131627375287e-06
Gm14134,0.000378666170784354,0.9997437515139772,0.997128655427776,1.0,0.5,0.5,0.0012942527804580069,0.013678261628453939,0.0005720817799853542,0.0006076568375191032
Gm14137,9.082027932552596e-07,0.019634393265505534,0.01722476348980584,0.017374827637766373,0.01737270010555827,0.014178862008301114,7.3209505309056195e-06,7.737118918551543e-05,3.235984866436298e-06,3.4372154454013533e-06
Gm14149,7.93823063298346e-05,0.8233000308196895,0.7343507277315053,1.0,0.5,0.5,0.0003368959181720811,0.0035604717871923087,0.00014891373574602704,0.00015817397598102636
Gm14160,0.002917645346142066,1.0,1.0,1.0,0.5,0.5,0.007473702239306157,0.07898553984656363,0.0033035037240791297,0.003508932981151567
Gm14168,0.039532428835259974,1.0,1.0,1.0,0.5,0.5,0.06675497574835398,0.7054974399699268,0.029506836628531843,0.031341727106473344
Gm1418,0.46358083717380405,1.0,1.0,1.0,0.5,0.5,0.47511465392761937,1.0,0.21000877187210104,0.22306822316616817
Gm1419,2.9991709233811695e-09,6.5481753758867e-05,6.207791187939904e-05,6.207983894306683e-05,6.207983894306683e-05,5.820790928098174e-05,5.764427635660604e-08,6.092113575444944e-07,2.5479752272492664e-08,2.706421743945324e-08
Gm14203,0.03912000022455843,1.0,1.0,1.0,0.5,0.5,0.06617557581744406,0.6993740736830955,0.029250731987457753,0.031069696530227703
Gm14207,0.028999859943621028,1.0,1.0,1.0,0.5,0.5,0.05164174559842565,0.5457738379324614,0.022826531408372534,0.02424600533073652
Gm14243,0.014119259933480713,1.0,1.0,1.0,0.5,0.5,0.028213600564739136,0.29817437198677044,0.01247089214300162,0.013246397885372614
Gm14288,3.0572288486917734e-10,6.675131334121787e-06,6.431471786361165e-06,6.431492328992884e-06,6.430880883223146e-06,6.167347756465914e-06,8.343941835292021e-09,8.818263414921013e-08,3.6881644523405373e-09,3.917513939033333e-09
Gm14315,0.10373052988889198,1.0,1.0,1.0,0.5,0.5,0.1478594160846328,1.0,0.06535638108604887,0.06942058501401409
Gm14316,0.03993953280040745,1.0,1.0,1.0,0.5,0.5,0.06733009693739127,0.7115755865348781,0.02976104999279853,0.03161174879636065
Gm14340,2.4450762559044048e-05,0.4136652908489261,0.34767276334004626,0.4272037234316176,0.42711964317653905,0.25509718567493705,0.00012213027259452405,0.001290729173254034,5.3983661299338255e-05,5.7340649624775824e-05
Gm14391,0.36813476916458643,1.0,1.0,1.0,0.5,0.5,0.40165498343879136,1.0,0.17753834593605272,0.1885786151634408
Gm14403,0.3203593390758515,1.0,1.0,1.0,0.5,0.5,0.3615416950582412,1.0,0.15980758903577383,0.16974526643291607
Gm14420,0.1515899496992522,1.0,1.0,1.0,0.5,0.5,0.20079518125995433,1.0,0.08875489119445906,0.09427413769226806
Gm14434,0.00755602975336798,1.0,1.0,1.0,0.5,0.5,0.016754174229210567,0.1770658575635784,0.0074056304610291826,0.007866151559483921
Gm14461,0.004954159000929368,1.0,1.0,1.0,0.5,0.5,0.011723668085131787,0.12390114337389378,0.0051820610373548995,0.005504308880228026
Gm14484,0.08666454298661003,1.0,1.0,1.0,0.5,0.5,0.12808729652539386,1.0,0.05661676737045782,0.060137496096743216
Gm14488,1.016278449605703e-07,0.002216482445709156,0.002015482262233026,0.0020175159781572415,0.00201731272246732,0.0017739140337867546,1.1174615498608036e-06,1.1809850185003819e-05,4.93937043954686e-07,5.246526503094064e-07
Gm14492,1.3586447754420647e-06,0.02922899255724465,0.02543493859506374,0.025763980876707872,0.025763980876707872,0.020601130730028026,1.03129257694225e-05,0.00010899176649175645,4.558488898080817e-06,4.841959741742945e-06
Gm14496,0.0002065560116952691,0.9890060460865219,0.9629821381930601,1.0,0.5,0.5,0.000766846150185124,0.008104384575703165,0.00033895906363637585,0.0003600373230956414
Gm14501,0.015186553623787348,1.0,1.0,1.0,0.5,0.5,0.02996193870610631,0.3166516176019295,0.013243687389055235,0.014067249609192164
Gm14636,4.0751038771000404e-07,0.008858117258393139,0.007881812649705,0.007913036708552859,0.007912629198165148,0.006671352557200476,3.675396579449204e-06,3.8843289936174916e-05,1.6245879082286464e-06,1.725613339077618e-06
Gm14661,0.023988971269759785,1.0,1.0,1.0,0.5,0.5,0.04408840872172145,0.4659466824282268,0.01948782781777657,0.020699683570013505
Gm1467,1.5660258101013052e-12,3.419380323332888e-08,3.382107605087725e-08,3.381989339494779e-08,3.381832736913769e-08,3.32373317935901e-08,1.4079209050008413e-10,1.487955890962522e-09,6.223250276707484e-11,6.610244749152412e-11
Gm14744,0.3016637633008892,1.0,1.0,1.0,0.5,0.5,0.34489971111673806,1.0,0.15245154859336993,0.16193178866054547
Gm14773,0.030300230437988896,1.0,1.0,1.0,0.5,0.5,0.053400212396726904,0.5643581278758852,0.0236038036933595,0.02507161249934538
Gm14812,1.752902534878081e-05,0.31800441443326566,0.26634989739085224,0.30972034888760813,0.3097028198622594,0.19544009287146583,9.172968819247398e-05,0.0009694417451814553,4.054608503918505e-05,4.306745411350553e-05
Gm14920,0.05350091316894178,1.0,1.0,1.0,0.5,0.5,0.08603366774215913,0.9092435681817047,0.03802834695335613,0.040393149815656074
Gm14920//Gm14920//Gm14920//Gm14920,0.05350091316894178,1.0,1.0,1.0,0.5,0.5,0.08603366774215913,0.9092435681817047,0.03802834695335613,0.040393149815656074
Gm1502,0.15386058712047523,1.0,1.0,1.0,0.5,0.5,0.20331985471828892,1.0,0.08987083987753991,0.09545948194079819
Gm15053,0.1515800312231929,1.0,1.0,1.0,0.5,0.5,0.20079518125995433,1.0,0.08875489119445906,0.09427413769226806
Gm15070,0.047501936151915544,1.0,1.0,1.0,0.5,0.5,0.0779167222717616,0.8234599365415994,0.03444051876178305,0.03658221157443295
Gm15140,5.596939766325003e-06,0.11503211683529502,0.09737371643570925,0.10244638548281286,0.10244078854304654,0.07443386892856166,3.459737791444604e-05,0.0003656410818022897,1.529263049612159e-05,1.6243606787930455e-05
Gm15155,0.24269614225827008,1.0,1.0,1.0,0.5,0.5,0.2912926062868893,1.0,0.12875629491961016,0.13676303933946346
Gm15190//Gm15190//Gm15190,0.00013263032164075552,0.9447585940154851,0.885206799451569,1.0,0.5,0.5,0.0005236902780123073,0.005534600924245442,0.00023148002533190335,0.00024587467222890284
Gm1524,6.889168883133438e-11,1.5041795947690062e-06,1.4640158106926648e-06,1.4640172793546868e-06,1.4640172793546868e-06,1.4171020392605482e-06,2.567496160714401e-09,2.7134486204367913e-08,1.1348770471308366e-09,1.2054496779292588e-09
Gm1527,0.027140265059236755,1.0,1.0,1.0,0.5,0.5,0.048825148050594576,0.5160067331265039,0.021581547304034453,0.022923601558983816
Gm15348,0.06420856180285031,1.0,1.0,1.0,0.5,0.5,0.10010383231000725,1.0,0.04424759941485206,0.04699914814439547
Gm15401,0.1655526276547074,1.0,1.0,1.0,0.5,0.5,0.21554787992305655,1.0,0.09527583535483276,0.10120058849836225
Gm15413,1.5637226378649083e-06,0.033566073900795246,0.02912951197498148,0.02956217646883609,0.02956217646883609,0.023458967013249354,1.1646935415603506e-05,0.0001230901970540519,5.148143890079208e-06,5.468282586134647e-06
Gm15417,0.09779353689097314,1.0,1.0,1.0,0.5,0.5,0.14128393333405065,1.0,0.062449905679532965,0.06633336966187384
Gm15427,0.01973446645940478,1.0,1.0,1.0,0.5,0.5,0.03743551249486652,0.3956357999237497,0.01654713433580456,0.017576122282300582
Gm15441,0.0010046912141597473,0.9999999997060041,0.9999995493432301,1.0,0.5,0.5,0.003000468878397473,0.03171034201852811,0.001326258365183384,0.0014087320941093824
Gm15456,8.860002006180236e-06,0.17588907530820208,0.14790447960184117,0.16005593624164596,0.16004707623963976,0.11052852502709844,5.122541246221024e-05,0.0005413738369065923,2.264250506882802e-05,2.4050535264357724e-05
Gm15468,0.16675517850625332,1.0,1.0,1.0,0.5,0.5,0.21677378944424475,1.0,0.09581770824981249,0.10177615790333286
Gm1549,0.0030491745287298117,1.0,1.0,1.0,0.5,0.5,0.007753456929371988,0.08194211672264602,0.00342716006345008,0.0036402789228511343
Gm15498,0.02091680350939562,1.0,1.0,1.0,0.5,0.5,0.039236304514876204,0.4146674023742446,0.017343115089908868,0.018421601311151104
Gm15514,0.0056131521679832,1.0,1.0,1.0,0.5,0.5,0.013018371130681688,0.13758416361196565,0.005754341842182329,0.0061121771190019054
Gm1553,0.024818936429828287,1.0,1.0,1.0,0.5,0.5,0.04531640579907825,0.4789247231608254,0.020030623448149865,0.02127623309092338
Gm156,0.016721550364171445,1.0,1.0,1.0,0.5,0.5,0.032498912862932314,0.3434635331609691,0.01436507319044425,0.015258369084677504
Gm1564,2.7067366497992954e-10,5.909872227038981e-06,5.699289306382305e-06,5.699304689817396e-06,5.698492668822457e-06,5.4700440955793965e-06,7.557402559043198e-09,7.987012351448e-08,3.3405006914594623e-09,3.548230614781336e-09
Gm1568,0.3900984525197103,1.0,1.0,1.0,0.5,0.5,0.41931167820500354,1.0,0.18534290585126356,0.19686850371124037
Gm15698,0.00013770632731817118,0.9505546366193423,0.8937836271867685,1.0,0.5,0.5,0.0005401791809259129,0.005708863271928914,0.00023876840135183592,0.00025361627784870717
Gm1574,3.361631995654748e-09,7.339517905924353e-05,6.95329399470479e-05,6.953535783011847e-05,6.952863456612716e-05,6.508119543587592e-05,6.353156112675632e-08,6.714309042846845e-07,2.8082032446382945e-08,2.9828321097579374e-08
Gm15760,0.4865664198530744,1.0,1.0,1.0,0.5,0.5,0.4911329280103669,1.0,0.21708912193038613,0.23058886667461176
Gm15772,0.00203725767536237,1.0,0.999999999999311,1.0,0.5,0.5,0.005482066068999506,0.05793700820152745,0.002423166604008163,0.0025738518632968895
Gm1587,0.4578504244118918,1.0,1.0,1.0,0.5,0.5,0.47089934930338145,1.0,0.20814553540931274,0.2210891208487386
Gm1604b,0.04609489082301939,1.0,1.0,1.0,0.5,0.5,0.07596472706523633,0.8028303489251123,0.03357770362309223,0.03566574204702745
Gm1614,0.32035836054429523,1.0,1.0,1.0,0.5,0.5,0.3615416950582412,1.0,0.15980758903577383,0.16974526643291607
Gm16223,0.0002431246300757182,0.9950532702486875,0.9786984864645756,1.0,0.5,0.5,0.0008832584314597723,0.009334683373652298,0.00039041527535120735,0.00041469335301176353
Gm16287,0.006880951358251309,1.0,1.0,1.0,0.5,0.5,0.015444222775297006,0.1632216850976227,0.006826609599908006,0.007251124132224325
Gm16294,0.48273008248292126,1.0,1.0,1.0,0.5,0.5,0.4885935315714262,1.0,0.21596666543903242,0.22939660992802172
Gm1631,0.004306609817055398,1.0,1.0,1.0,0.5,0.5,0.010413174586696794,0.11005124233088548,0.004602800583320086,0.004889026960905782
Gm16367,0.08002396852990307,1.0,1.0,1.0,0.5,0.5,0.12003962572244342,1.0,0.05305955976217374,0.056359082587919114
Gm16368,0.1679576585783104,1.0,1.0,1.0,0.5,0.5,0.21796246268652858,1.0,0.09634312207509789,0.10233424472698578
Gm16373,0.000785862184939951,0.999999964906875,0.9999909911021067,1.0,0.5,0.5,0.0024261574499222513,0.02564075337749365,0.0010724029288815447,0.0011390905900325403
Gm16378,0.43692268834515663,1.0,1.0,1.0,0.5,0.5,0.45516494067378027,1.0,0.20119065871771794,0.2137017533016407
Gm16379,0.22500522918575444,1.0,1.0,1.0,0.5,0.5,0.27482055721346543,1.0,0.12147536858418773,0.12902934666478044
Gm16401,1.0987163580249117e-07,0.002396062276785682,0.002177259954044497,0.00217963351104982,0.002179413767778215,0.001911811347971286,1.2000547699023877e-06,1.2682733511602091e-05,5.304446544072521e-07,5.634304962207961e-07
Gm16432,0.4142965376093233,1.0,1.0,1.0,0.5,0.5,0.43824187792073854,1.0,0.1937103766516922,0.20575630790726296
Gm16484,0.38825224815012993,1.0,1.0,1.0,0.5,0.5,0.4178435990397317,1.0,0.1846939898475978,0.1961792346934206
Gm16485,9.035793244556771e-13,1.9729431866011282e-08,1.9554131425181254e-08,1.9553456581220852e-08,1.9552553001896397e-08,1.9241721714283642e-08,1.0065689270492476e-10,1.0637885689053377e-09,4.4492061532253766e-11,4.7258812203539874e-11
Gm16487,0.40868013997664154,1.0,1.0,1.0,0.5,0.5,0.434172935784838,1.0,0.19191183490242153,0.20384592336130541
Gm16488,2.2482436565589103e-11,4.908819185578395e-07,4.808322636717932e-07,4.808318708282541e-07,4.808093883916886e-07,4.679943995493028e-07,1.0914149224437017e-09,1.153457738688481e-08,4.824239908630651e-10,5.124236549513948e-10
Gm16489,0.3465933248606776,1.0,1.0,1.0,0.5,0.5,0.38414178592368176,1.0,0.16979721425068484,0.18035609914681464
Gm16490,6.972067405921576e-06,0.14120810483447388,0.1191282743491281,0.12684282231593122,0.12683040866784534,0.09010973531305444,4.173888096962416e-05,0.0004411157871180176,1.8449296520923455e-05,1.9596570928449333e-05
Gm16492,0.06420408560157471,1.0,1.0,1.0,0.5,0.5,0.10010383231000725,1.0,0.04424759941485206,0.04699914814439547
Gm16493,0.029317387510828227,1.0,1.0,1.0,0.5,0.5,0.05209611213890539,0.5505757935548383,0.023027369160601625,0.024459332231965742
Gm16494,6.916875275231839e-10,1.5102190514926228e-05,1.4475530920932123e-05,1.4475636576005194e-05,1.4475636576005194e-05,1.3786024111064578e-05,1.6650832939295697e-08,1.7597369904414506e-07,7.359951850194319e-09,7.817632412094032e-09
Gm16495,0.06604247235974796,1.0,1.0,1.0,0.5,0.5,0.10246367807167887,1.0,0.045290691447731644,0.04810710513256806
Gm16496,8.866223138481483e-07,0.01917234731098616,0.016832301670317462,0.016975567356534764,0.016973497576308953,0.013861453254701952,7.184456070780425e-06,7.592865263885544e-05,3.175651989516437e-06,3.373130752495226e-06
Gm16497,0.047031386325841716,1.0,1.0,1.0,0.5,0.5,0.07728216216781117,0.8167536120492995,0.034160032384425464,0.03628428307715295
Gm16498,0.11450796381561062,1.0,1.0,1.0,0.5,0.5,0.16029647754200413,1.0,0.0708537741484786,0.07525983492510377
