gene,pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,log2 fold change
Bgn,0.0127905508792,1.0,1.0,1.0,0.5,0.5,0.0259982752327,0.274761789884,0.0114916806023,0.0122062938148,-0.00580027806277
Bhlha15,0.455942429851,1.0,1.0,1.0,0.5,0.5,0.469468025043,1.0,0.2075128657,0.220417108405,-0.000187080212611
Bhlha9,0.293331579827,1.0,1.0,1.0,0.5,0.5,0.33774453376,1.0,0.149288838294,0.158572404381,0.00258233567005
Bhlhb9,2.91753143786e-06,0.0617149401075,0.052880825711,0.0543302704358,0.0543302704358,0.0416039983039,1.98249556572e-05,0.000209519295107,8.76296817109e-06,9.3078956758e-06,-0.0656405407215
Bhlhe22,0.0821884295508,1.0,1.0,1.0,0.5,0.5,0.122770840633,1.0,0.0542668032863,0.0576413988714,0.0112274111003
Bhlhe23,3.75135955465e-05,0.559166139779,0.475682888724,0.645646492951,0.5,0.347863571503,0.000176935921568,0.00186994060451,7.82086919051e-05,8.30721201972e-05,0.0270867063395
Bhlhe40,0.0429286510881,1.0,1.0,1.0,0.5,0.5,0.0715030092588,0.7556768528,0.0316055483355,0.0335709477587,-0.0211147576975
Bhlhe41,0.201243639684,1.0,1.0,1.0,0.5,0.5,0.251724572793,1.0,0.111266549969,0.118185689951,-0.0195720034288
Bhmt,0.0086195102793,1.0,1.0,1.0,0.5,0.5,0.0187075931847,0.197710492017,0.00826907492102,0.0087832895427,-0.0131518683527
Bhmt2,0.00378838307747,1.0,1.0,1.0,0.5,0.5,0.00933300318168,0.0986354916333,0.00412534641872,0.00438188218219,-0.0138843689002
Bicc1,2.37480135347e-06,0.0505301229699,0.0434871767218,0.0444610309397,0.0444586561383,0.0344892400565,1.66446398554e-05,0.000175908247671,7.3572144016e-06,7.81472473453e-06,-0.0238451344813
Bicd1,8.90593725707e-05,0.856956848403,0.772374731355,1.0,0.5,0.5,0.000372352957325,0.00393519816633,0.000164586351156,0.000174821197146,0.0338908917623
Bicd2,1.00875381026e-05,0.197683746532,0.165944682271,0.18145463539,0.181444547852,0.123552166681,5.7201961585e-05,0.000604536770586,2.52842416074e-05,2.68565488917e-05,-0.0207977083013
Bid,0.00412810597729,1.0,1.0,1.0,0.5,0.5,0.0100570460298,0.106287511128,0.00444538569359,0.00472182318442,-0.0122702020091
Bik,0.0961398691721,1.0,1.0,1.0,0.5,0.5,0.139387436766,1.0,0.0616116218846,0.0654429569663,0.0109924198674
Bin1,0.166745262719,1.0,1.0,1.0,0.5,0.5,0.216773789444,1.0,0.0958177082498,0.101776157903,-0.0046771054928
Bin2,7.44278983379e-09,0.000162492670365,0.000152833452273,0.000152845132027,0.000152845132027,0.000141368350103,1.24932602883e-07,1.32034549507e-06,5.5222339032e-08,5.86563548615e-08,-0.050658770209
Bin3,0.109028819755,1.0,1.0,1.0,0.5,0.5,0.154045787064,1.0,0.0680908624601,0.0723251108391,0.00744866417821
Birc1f,0.00144989850263,1.0,0.999999998727,1.0,0.5,0.5,0.00410012743252,0.0433320419155,0.0018123261817,0.00192502616698,0.057470363173
Birc2,0.195870828951,1.0,1.0,1.0,0.5,0.5,0.246467277316,1.0,0.108942735796,0.115717368776,0.000205664702801
Birc3,0.0316422839744,1.0,1.0,1.0,0.5,0.5,0.0553304578217,0.584757853747,0.024457005058,0.0259778704176,-0.0101321176252
Birc5,9.88186688004e-10,2.15758344259e-05,2.06242307669e-05,2.06244443653e-05,2.06244443653e-05,1.95749901027e-05,2.2349987521e-08,2.36204998993e-07,9.87907527549e-09,1.04934081971e-08,0.0557616580665
Birc6,0.000642956787443,0.999999203336,0.999934447606,1.0,0.5,0.5,0.00204284299034,0.0215897089886,0.000902971406971,0.000959122923901,0.00598086930533
Birc7,2.91348543742e-09,6.36110182045e-05,6.03277235707e-05,6.03295429526e-05,6.03295429526e-05,5.65798871947e-05,5.63945399296e-08,5.96003565316e-07,2.49273474792e-08,2.64774612073e-08,-0.0593223571506
Bivm,0.201245018432,1.0,1.0,1.0,0.5,0.5,0.251724572793,1.0,0.111266549969,0.118185689951,-0.0055157107518
Blcap,0.0139453764567,1.0,1.0,1.0,0.5,0.5,0.0279346354226,0.295226139418,0.0123475847973,0.0131154226396,0.0109145707377
Blk,0.169168564923,1.0,1.0,1.0,0.5,0.5,0.219275052323,1.0,0.0969233090577,0.102950510791,0.0070158535997
Blm,0.00244140493671,1.0,1.0,1.0,0.5,0.5,0.00641518224386,0.0677986112532,0.0028356198514,0.0030119536255,0.021041498512
Blmh,2.82358391949e-05,0.460174865497,0.38802925405,0.491063866807,0.49096477192,0.285176986248,0.000138598570121,0.00146477375368,6.12629293869e-05,6.5072580933e-05,-0.0273332378312
Blnk,5.98068246405e-06,0.122416008494,0.103536139813,0.109296972031,0.109296972031,0.0788231623459,3.66744150967e-05,0.000387592170816,1.62107163185e-05,1.72187840212e-05,-0.0531917582374
Bloc1s1,1.48199261606e-05,0.276446410256,0.231545097411,0.263371449564,0.263290808169,0.170103112471,7.95118098287e-05,0.000840317559144,3.51455746385e-05,3.73311115382e-05,-0.0158606349987
Bloc1s2,4.38081140574e-06,0.0912187344755,0.0775281047658,0.0806981927479,0.080663880414,0.0598637878595,2.79468975215e-05,0.000295355730947,1.23530048539e-05,1.31211797438e-05,-0.0218904708495
Bloc1s3,0.232289573338,1.0,1.0,1.0,0.5,0.5,0.281599925678,1.0,0.12447196495,0.132212287172,-0.00167308454855
Blvra,1.63852456765e-06,0.0351431925548,0.0304792414912,0.0309533676075,0.0309517290829,0.0244926652372,1.21271050313e-05,0.000128164851502,5.36038704116e-06,5.69372413398e-06,-0.0393153253053
Blvrb,0.0018300301048,1.0,0.99999999999,1.0,0.5,0.5,0.00499917466099,0.052833588594,0.00220972037433,0.0023471324231,0.0145359805882
Blzf1,0.490403697174,1.0,1.0,1.0,0.5,0.5,0.493682306781,1.0,0.218215990783,0.231785810166,0.00152669055837
Bmf,0.0618233535642,1.0,1.0,1.0,0.5,0.5,0.0970591854389,1.0,0.0429018136242,0.0455696743067,0.0121273975135
Bmi1,0.0618233535642,1.0,1.0,1.0,0.5,0.5,0.0970591854389,1.0,0.0429018136242,0.0455696743067,0.00848861718408
Bmp1,0.242696142258,1.0,1.0,1.0,0.5,0.5,0.291292606287,1.0,0.12875629492,0.136763039339,0.00286271602021
Bmp10,8.26723711899e-10,1.80505221316e-05,1.72849895202e-05,1.72851393684e-05,1.7283485921e-05,1.6425346708e-05,1.93017877968e-08,2.03990215334e-07,8.53171906326e-09,9.06226628074e-09,-0.0542753187157
Bmp15,0.000516590778543,0.99998740433,0.999609247265,1.0,0.5,0.5,0.00169471336539,0.0179105141955,0.00074909218143,0.000795674677823,0.0418156550893
Bmp2,1.57751997494e-05,0.291381818208,0.244010693954,0.279725841956,0.279725841956,0.179048517156,8.37105828025e-05,0.000884692132737,3.70015038301e-05,3.93024521799e-05,0.0288064491461
Bmp2k,0.0994587088942,1.0,1.0,1.0,0.5,0.5,0.143140332327,1.0,0.0632704656629,0.0672049563859,-0.00804092235537
Bmp3,0.142733919558,1.0,1.0,1.0,0.5,0.5,0.191443825954,1.0,0.0846214328241,0.0898836391146,-0.00736922803071
Bmp4,0.00660931757477,1.0,1.0,1.0,0.5,0.5,0.0149260094835,0.157744967495,0.0065975504958,0.00700782092685,0.0270451186466
Bmp5,0.189298324512,1.0,1.0,1.0,0.5,0.5,0.239917119547,1.0,0.106047454463,0.112642043604,-0.00865195139735
Bmp6,1.62995157263e-09,3.55877304008e-05,3.38812303317e-05,3.38818033403e-05,3.38818033403e-05,3.20155087897e-05,3.39402958834e-08,3.58696735174e-07,1.50021890433e-08,1.59351041561e-08,0.0605045568899
Bmp7,0.000799044144171,0.99999997369,0.999992443962,1.0,0.5,0.5,0.00245858009067,0.0259834108317,0.0010867342885,0.00115431314905,0.0248245764744
Bmp8a,0.0672843934106,1.0,1.0,1.0,0.5,0.5,0.104122058887,1.0,0.0460237240231,0.0488857215335,0.00948393317765
Bmp8b,0.00449360099953,1.0,1.0,1.0,0.5,0.5,0.01080115356,0.114151583457,0.00477429389976,0.0050711846348,0.0247127299002
Bmper,2.32313943794e-10,5.07232983016e-06,4.89763061373e-06,4.89764256306e-06,4.89764256306e-06,4.70551893155e-06,6.72881313248e-09,7.11132074543e-08,2.9742500477e-09,3.1592045774e-09,-0.0666923907498
Bmpr1a,0.0407774514728,1.0,1.0,1.0,0.5,0.5,0.0684948014674,0.723884722371,0.0302758692389,0.0321585822141,0.00765610873889
Bmpr1b,6.19247902387e-08,0.00135115228145,0.00123853324815,0.00123930082705,0.00123923890226,0.00110244704062,7.39334484712e-07,7.81362857822e-06,3.26798438763e-07,3.47120486533e-07,0.0450344505325
Bmpr2,0.098612378946,1.0,1.0,1.0,0.5,0.5,0.142175447618,1.0,0.0628439701822,0.0667519391704,-0.00270314713144
Bms1,0.294989463824,1.0,1.0,1.0,0.5,0.5,0.339222823154,1.0,0.149942267393,0.159266467142,0.00467366247043
Bmx,0.00110624963983,0.999999999968,0.99999988491,1.0,0.5,0.5,0.00325811354156,0.0344332499104,0.00144014169596,0.00152969729008,0.0237199655386
Bmyc,0.0550933580394,1.0,1.0,1.0,0.5,0.5,0.0881978991733,0.932116166322,0.0389849741193,0.0414092650962,-0.0130595161516
Bnc1,4.61141455329e-07,0.0100180465497,0.00889299450564,0.00893277113118,0.00893184884827,0.00750092691238,4.08189648125e-06,4.31393687955e-05,1.80426779063e-06,1.91646666272e-06,-0.0461472066562
Bnc2,9.8340311721e-09,0.000214693187193,0.000201262694411,0.00020128295003,0.000201273115999,0.000185391155656,1.56503815072e-07,1.65400465869e-06,6.91773527187e-08,7.34791647831e-08,-0.0518785269358
Bnip1,0.199891564564,1.0,1.0,1.0,0.5,0.5,0.25041156925,1.0,0.110686180033,0.117569229556,0.00368487286573
Bnip2,0.00850625972406,1.0,1.0,1.0,0.5,0.5,0.0185080577768,0.195601709595,0.00818087687112,0.00868960687363,-0.00922996960367
Bnip3,0.253359012225,1.0,1.0,1.0,0.5,0.5,0.301544871786,1.0,0.133287970945,0.141576518843,0.00250526200684
Bnip3l,0.0302979671978,1.0,1.0,1.0,0.5,0.5,0.0534002123967,0.564358127876,0.0236038036934,0.0250716124993,0.00718476472442
Bnipl,0.0188295384486,1.0,1.0,1.0,0.5,0.5,0.0360004862836,0.380469779609,0.015912828301,0.0169023717581,-0.0172223291442
Boc,0.000323295892302,0.999141207999,0.993540166782,1.0,0.5,0.5,0.00112956537539,0.0119377690079,0.000499287141057,0.000530335444622,0.0284301258308
Bod1,0.109934503934,1.0,1.0,1.0,0.5,0.5,0.155010620919,1.0,0.0685173354626,0.0727781041786,0.00950181228755
Bod1l,0.110834709613,1.0,1.0,1.0,0.5,0.5,0.156116170399,1.0,0.0690060071688,0.0732971640647,-0.00749799733324
Bok,0.00031761382809,0.999027734699,0.992981694753,1.0,0.5,0.5,0.00111220458712,0.0117542921728,0.000491613376857,0.000522184485356,0.0192669323702
Bola1,3.02026860586e-08,0.000659228070126,0.000609515801598,0.000609701623465,0.000609701623465,0.000550534561477,3.9956367097e-07,4.22277356578e-06,1.76613950194e-07,1.87596735626e-07,-0.0298827802825
Bola2,0.39750491146,1.0,1.0,1.0,0.5,0.5,0.425113745926,1.0,0.187907518637,0.199592597625,0.00066025777868
Bola3,3.00078611694e-05,0.4806625796,0.406081034026,0.521004573351,0.5,0.29841121805,0.000146107314625,0.00154412963638,6.45819223893e-05,6.85979663974e-05,-0.0206124531828
Boll,0.179049809287,1.0,1.0,1.0,0.5,0.5,0.229693882163,1.0,0.101528609359,0.107842192916,0.00864285476976
Bop1,0.496161122874,1.0,1.0,1.0,0.5,0.5,0.497596983217,1.0,0.219946344464,0.233623766351,0.00112209515001
Bpgm,8.65534823043e-07,0.0187206460747,0.0164469025816,0.0165836472095,0.016581050605,0.0135516787244,7.04823259454e-06,7.44889799752e-05,3.11543889209e-06,3.3091732876e-06,0.0397471986788
Bphl,0.000474093221236,0.999968128741,0.999285169042,1.0,0.5,0.5,0.00157452416944,0.0166402992175,0.000695966509079,0.000739245371417,-0.014059901518
Bpi,0.0451658940718,1.0,1.0,1.0,0.5,0.5,0.0746474657006,0.788908921944,0.0329954516569,0.0350472825876,-0.0131089491716
Bpil1,4.81935473465e-10,1.05225241621e-05,1.01119193596e-05,1.01119701042e-05,1.01119701042e-05,9.6603965656e-06,1.23037882777e-08,1.30032121719e-07,5.43848404635e-09,5.77667762219e-09,0.0438490956885
Bpil2,0.0499357207436,1.0,1.0,1.0,0.5,0.5,0.0812215598822,0.858386988009,0.0359013132923,0.038133846001,0.0111972830241
Bpil3,0.00592872248897,1.0,1.0,1.0,0.5,0.5,0.0136231916986,0.143976186941,0.00602168283791,0.0063961427856,-0.0183497038853
Bpnt1,0.410547509083,1.0,1.0,1.0,0.5,0.5,0.435376260455,1.0,0.192443724908,0.204410889089,0.00169841429399
Bptf,0.253354031183,1.0,1.0,1.0,0.5,0.5,0.301544871786,1.0,0.133287970945,0.141576518843,-0.00188948390696
Braf,0.43124272148,1.0,1.0,1.0,0.5,0.5,0.450991336934,1.0,0.199345854756,0.211742229716,0.000169928957634
Brap,0.000265942532695,0.996994650782,0.984853933415,1.0,0.5,0.5,0.00095407685169,0.0100831251732,0.000421718223672,0.000447942883494,0.0249070184241
Brca1,4.50709916693e-08,0.000983596007333,0.00090542666562,0.00090583679057,0.00090583679057,0.000811277850047,5.65078306748e-07,5.97200874278e-06,2.49774239188e-07,2.65306516636e-07,0.0394199641783
Brca2,0.000941396562241,0.999999998828,0.999998925554,1.0,0.5,0.5,0.00283583755338,0.029970442078,0.0012534885146,0.00133143703102,0.0257245303257
Brcc3,0.0994429153552,1.0,1.0,1.0,0.5,0.5,0.143140332327,1.0,0.0632704656629,0.0672049563859,-0.00342402560249
Brd1,0.165548376764,1.0,1.0,1.0,0.5,0.5,0.215547879923,1.0,0.0952758353548,0.101200588498,-0.00361849576702
Brd2,0.102865957774,1.0,1.0,1.0,0.5,0.5,0.14684174619,1.0,0.0649065536537,0.0689427849433,0.00508282340093
Brd3,0.00266914536257,1.0,1.0,1.0,0.5,0.5,0.00691877796867,0.0731208436509,0.00305821774185,0.00324839382493,-0.0118487301254
Brd4,0.39564735786,1.0,1.0,1.0,0.5,0.5,0.423649780539,1.0,0.187260420994,0.198905260043,-0.00163872124028
Brd7,0.000688193061652,0.999999703489,0.999964816624,1.0,0.5,0.5,0.00216212629539,0.0228503500929,0.00095569666011,0.00101512691092,-0.0106144311369
Brd8,0.463580198621,1.0,1.0,1.0,0.5,0.5,0.475114653928,1.0,0.210008771872,0.223068223166,0.00152040703304
Brd9,6.53707536401e-05,0.760056473364,0.667441860387,1.0,0.5,0.480472114977,0.000285165690353,0.00301376282825,0.000126048093689,0.000133886427895,-0.0206617895564
Brdt,1.57785711485e-05,0.291433979294,0.244032031602,0.279754066462,0.27973157854,0.179082717417,8.37105828025e-05,0.000884692132737,3.70015038301e-05,3.93024521799e-05,-0.0262145406945
Bre,0.0024052270023,1.0,1.0,1.0,0.5,0.5,0.00633362640732,0.066936691475,0.00279957078213,0.00297366283528,-0.013521839329
Brf1,0.00775897579627,1.0,1.0,1.0,0.5,0.5,0.0171311029968,0.181049415008,0.0075722393983,0.0080431211178,-0.0107681815273
Brf2,0.0737776443264,1.0,1.0,1.0,0.5,0.5,0.112338828515,1.0,0.0496556761931,0.0527435276145,-0.0108312007876
Bri3,0.0190536683383,1.0,1.0,1.0,0.5,0.5,0.0363504380019,0.384168231127,0.0160675129228,0.0170666754843,0.0104673328262
Bri3bp,0.137361554554,1.0,1.0,1.0,0.5,0.5,0.185751839088,1.0,0.0821054776515,0.0872112286009,0.00237143208077
Brip1,0.0211569407756,1.0,1.0,1.0,0.5,0.5,0.0396016989883,0.418529060067,0.0175046256726,0.0185931554724,0.0149189337445
Brms1,0.0479830879435,1.0,1.0,1.0,0.5,0.5,0.0785268520319,0.829908069868,0.0347102065109,0.0368686699279,-0.0116224063639
Brms1l,0.235240610167,1.0,1.0,1.0,0.5,0.5,0.284272940136,1.0,0.125653482882,0.133467278111,0.00944329050619
Brp16,0.133184251612,1.0,1.0,1.0,0.5,0.5,0.181120438899,1.0,0.0800583198597,0.0850367677577,-0.00296029271013
Brp44,0.0424950665539,1.0,1.0,1.0,0.5,0.5,0.0708922129536,0.749221675117,0.0313355659621,0.0332841764596,0.00948747397016
Brp44l,0.000896602285621,0.999999996879,0.999998040314,1.0,0.5,0.5,0.00272083590052,0.0287550514531,0.00120265582467,0.00127744329677,-0.0232923817902
Brpf1,0.36813253701,1.0,1.0,1.0,0.5,0.5,0.401654983439,1.0,0.177538345936,0.188578615163,0.00246681607827
Brpf3,0.0131103003601,1.0,1.0,1.0,0.5,0.5,0.0265569127814,0.280665729719,0.0117386079167,0.0124685763698,0.00970387447533
Brs3,0.31692336803,1.0,1.0,1.0,0.5,0.5,0.358666264,1.0,0.158536599517,0.168395240094,-0.00421310881309
Brsk1,2.72278366535e-06,0.0577167310597,0.0495639885318,0.0508343710322,0.0508343710322,0.0390556088958,1.87077887264e-05,0.000197712558593,8.2691613538e-06,8.78338135032e-06,0.0374941771566
Brsk2,0.336000772697,1.0,1.0,1.0,0.5,0.5,0.37506748023,1.0,0.165786216529,0.176095676466,0.00272573260273
Brunol4,0.482729779023,1.0,1.0,1.0,0.5,0.5,0.488593531571,1.0,0.215966665439,0.229396609928,-0.00114822376433
Brunol5,0.0355959593344,1.0,1.0,1.0,0.5,0.5,0.0611531424247,0.646294676061,0.0270307308574,0.0287116440399,-0.0136291615165
Brunol6,0.00412735145853,1.0,1.0,1.0,0.5,0.5,0.0100570460298,0.106287511128,0.00444538569359,0.00472182318442,0.0211777467768
Brwd1,0.223567483733,1.0,1.0,1.0,0.5,0.5,0.273411488256,1.0,0.120852536098,0.128367783175,0.00540329268194
Brwd2,0.0242599263433,1.0,1.0,1.0,0.5,0.5,0.0444839383718,0.470126822596,0.019662658662,0.0208853863167,-0.00587601490872
Brwd3,0.23820311626,1.0,1.0,1.0,0.5,0.5,0.286907981709,1.0,0.126818216152,0.134704440629,-0.00285201161281
Bscl2,0.00149582390437,1.0,0.999999999309,1.0,0.5,0.5,0.00421162532559,0.0445104031873,0.0018616101501,0.00197737487205,-0.0159828552515
Bsdc1,0.009811002065,1.0,1.0,1.0,0.5,0.5,0.0208312983731,0.220154790092,0.00920778879725,0.00978037759082,-0.00814582993107
Bsg,0.0011988107944,0.999999999996,0.999999966241,1.0,0.5,0.5,0.00349033643787,0.0368874888193,0.00154278817266,0.00163872686521,-0.00824219847407
Bsn,0.0155631764949,1.0,1.0,1.0,0.5,0.5,0.0305746262003,0.323126782245,0.0135145057003,0.0143549088291,0.0134316604153
Bsnd,5.73928100433e-07,0.0124529618184,0.0110185315084,0.0110796819789,0.0110796819789,0.00922532028636,4.94771695446e-06,5.2289759766e-05,2.18697519133e-06,2.32297282485e-06,0.0468449820526
Bsph1,0.000123041104663,0.931890921709,0.866390007036,1.0,0.5,0.5,0.000489772565516,0.00517614286075,0.000216487818531,0.000229950171063,0.0326206013828
Bspry,0.0800215198821,1.0,1.0,1.0,0.5,0.5,0.120039625722,1.0,0.0530595597622,0.0563590825879,0.0117394963111
Bst1,8.51505733776e-10,1.85916038321e-05,1.77946089454e-05,1.77947668245e-05,1.77939153187e-05,1.69092008613e-05,1.97660921247e-08,2.08897198087e-07,8.73694948682e-09,9.28025901273e-09,-0.0578211559621
Bst2,0.492322691178,1.0,1.0,1.0,0.5,0.5,0.494952371473,1.0,0.218777381015,0.232382110599,0.00132267242367
Bsx,0.159636597648,1.0,1.0,1.0,0.5,0.5,0.209208890103,1.0,0.0924738938527,0.0982244075192,-0.00605875725613
Btaf1,0.140569384816,1.0,1.0,1.0,0.5,0.5,0.189070877833,1.0,0.0835725493253,0.0887695305166,-0.0038289705451
Btbd1,0.116396007211,1.0,1.0,1.0,0.5,0.5,0.162482604785,1.0,0.0718200796365,0.0762862303767,-0.00461734595764
Btbd10,0.0793072778577,1.0,1.0,1.0,0.5,0.5,0.119176585117,1.0,0.0526780811106,0.055953881585,-0.015483721107
Btbd11,0.238208284457,1.0,1.0,1.0,0.5,0.5,0.286907981709,1.0,0.126818216152,0.134704440629,-0.00442098664452
Btbd12,0.000195503788406,0.986004886375,0.956279169126,1.0,0.5,0.5,0.000731198301025,0.00772764162822,0.000323202106952,0.000343300515872,0.0174673782989
Btbd16,8.79662802001e-09,0.000192047132783,0.000180279435613,0.000180295687898,0.000180295687898,0.000166326642602,1.43121970713e-07,1.512579142e-06,6.32623495169e-08,6.71963355352e-08,0.0554325890543
Btbd17,0.212226578587,1.0,1.0,1.0,0.5,0.5,0.262433542852,1.0,0.116000097191,0.123213594065,-0.00481101602057
Btbd2,2.70782401823e-05,0.446356499886,0.375980672479,0.471567552775,0.471567552775,0.276192381332,0.000133651362086,0.00141248937242,5.9076179147e-05,6.27498470483e-05,-0.0135933725275
Btbd3,0.0897378918497,1.0,1.0,1.0,0.5,0.5,0.131851723459,1.0,0.0582807082122,0.0619049095419,-0.00787981779567
Btbd6,0.0251004291556,1.0,1.0,1.0,0.5,0.5,0.0457487892635,0.483494351474,0.0202217443062,0.0214792388504,-0.0101954137717
Btbd7,1.42344519741e-06,0.0306015209765,0.0266123627435,0.0269728630457,0.0269728630457,0.0215068334877,1.07456436327e-05,0.000113564928887,4.74975756616e-06,5.04512250278e-06,0.0209446904526
Btbd9,0.0711257894982,1.0,1.0,1.0,0.5,0.5,0.109053932751,1.0,0.0482036962983,0.0512012559639,-0.00951268014969
Btc,2.95539901681e-07,0.00643204443804,0.00575115599273,0.00576775672121,0.00576716564141,0.00491689734427,2.78018880367e-06,2.93823203683e-05,1.2288908191e-06,1.30530972129e-06,-0.043507299669
Btd,0.125087797336,1.0,1.0,1.0,0.5,0.5,0.172268589694,1.0,0.0761456516962,0.0808807892845,-0.00550891172285
Btf3,0.386412406831,1.0,1.0,1.0,0.5,0.5,0.416414337676,1.0,0.184062231974,0.195508190788,-0.00185479690817
Btf3l4,0.136325424074,1.0,1.0,1.0,0.5,0.5,0.184512769012,1.0,0.0815577875668,0.0866294802627,0.00374432297413
Btg1,0.0475058108412,1.0,1.0,1.0,0.5,0.5,0.0779167222718,0.823459936542,0.0344405187618,0.0365822115744,-0.00813372491012
Btg2,0.210848928904,1.0,1.0,1.0,0.5,0.5,0.26100893036,1.0,0.115370394197,0.122544732823,-0.0188004562369
Btg3,3.67685690404e-05,0.55193622231,0.469273871591,0.633497510952,0.5,0.343043489335,0.000173934819593,0.00183822357163,7.68821537002e-05,8.16630908614e-05,0.0615096777161
Btg4,0.112667409977,1.0,1.0,1.0,0.5,0.5,0.15818346588,1.0,0.0699197869931,0.0742677675303,-0.0100480681961
Btk,0.0913098032566,1.0,1.0,1.0,0.5,0.5,0.133795465778,1.0,0.0591398754341,0.0628175043059,-0.00955892377042
Btla,2.70072865661e-12,5.89677049412e-08,5.82358076207e-08,5.82358120224e-08,5.82358120224e-08,5.71123089013e-08,2.1679304959e-10,2.29116915667e-09,9.58262215622e-11,1.01785200618e-10,0.0875072155367
Btn1a1,0.344815823342,1.0,1.0,1.0,0.5,0.5,0.382681615305,1.0,0.169151793959,0.179670543223,-0.00139990715227
Btn2a2,0.0197333109843,1.0,1.0,1.0,0.5,0.5,0.0374355124949,0.395635799924,0.0165471343358,0.0175761222823,-0.0169502918138
Btn3a3,0.00956053334066,1.0,1.0,1.0,0.5,0.5,0.0203969426209,0.21556431773,0.00901579615438,0.00957644583442,0.0111798628626
Btnl1,0.00538624519371,1.0,1.0,1.0,0.5,0.5,0.0125711680983,0.132857915254,0.00555667048258,0.00590221351336,-0.019949271981
Btnl2,0.149345946234,1.0,1.0,1.0,0.5,0.5,0.198467400491,1.0,0.0877259724349,0.0931812353462,-0.014073605918
Btnl5,0.000622532127341,0.999998755279,0.999912568933,1.0,0.5,0.5,0.00198718808017,0.0210015221724,0.000878370988446,0.000932992721812,-0.0285781898633
Btnl7,0.471232447326,1.0,1.0,1.0,0.5,0.5,0.480813059106,1.0,0.212527564048,0.225743647103,0.000447889297391
Btnl9,0.00617652511453,1.0,1.0,1.0,0.5,0.5,0.0141026701182,0.14904353651,0.00623362046858,0.00662125981416,-0.0150814812683
Btrc,0.0026299251261,1.0,1.0,1.0,0.5,0.5,0.00683706247195,0.0722572365101,0.00302209810006,0.00321002807362,-0.00906981080991
Bub1,0.00154272712085,1.0,0.999999999626,1.0,0.5,0.5,0.00432261056491,0.0456833464972,0.0019106675168,0.00202948288415,0.0332173566685
Bub1b,0.0108651862626,1.0,1.0,1.0,0.5,0.5,0.0227055071448,0.23996229471,0.0100362210064,0.0106603260771,-0.0133363811986
Bub3,0.33951590687,1.0,1.0,1.0,0.5,0.5,0.378161845071,1.0,0.167153978509,0.177548493089,-0.00315441086001
Bud13,0.035210754174,1.0,1.0,1.0,0.5,0.5,0.0606357576561,0.640826714675,0.0268020379747,0.0284687298295,0.00979067299949
Bud31,0.00015970464765,0.969415739062,0.924328422229,1.0,0.5,0.5,0.000613275432314,0.006481378244,0.000271078189854,0.000287935259136,-0.0167637202339
Butr1,2.44771221408e-09,5.3441921373e-05,5.07495781561e-05,5.07508650468e-05,5.07508650468e-05,4.77059110525e-05,4.85407343164e-08,5.13000917318e-07,2.14558315878e-08,2.27900681775e-08,0.0606284889621
Bves,2.41713553361e-07,0.00526367243399,0.00472469755936,0.00473589365101,0.00473589365101,0.00405982084225,2.34879922744e-06,2.48231959249e-05,1.03820927654e-06,1.10277059633e-06,0.0356986779012
Bxdc1,1.16935822118e-11,2.55316611186e-07,2.50849682026e-07,2.50850725607e-07,2.50850725607e-07,2.44629739871e-07,6.60794826036e-10,6.98358516182e-09,2.92082571497e-10,3.10245803834e-10,0.0612919306061
Bxdc2,0.00745426360786,1.0,1.0,1.0,0.5,0.5,0.0165570055481,0.174982087804,0.00731847854469,0.00777358007806,0.0249615717534
Bxdc5,3.17085916421e-09,6.92301418552e-05,6.56187768102e-05,6.56209304033e-05,6.56209304033e-05,6.1463934039e-05,6.05106275042e-08,6.3950428139e-07,2.67467283156e-08,2.84099807245e-08,0.0225657251883
Bysl,4.77017279373e-05,0.647090761456,0.556770586815,0.813648373426,0.5,0.406266201959,0.000217820566652,0.00230202843193,9.62804016103e-05,0.000102267623973,0.024778909702
Bzrap1,0.15159136656,1.0,1.0,1.0,0.5,0.5,0.20079518126,1.0,0.0887548911945,0.0942741376923,-0.00649851917703
Bzrpl1,0.00216436704858,1.0,1.0,1.0,0.5,0.5,0.00577207666371,0.0610019742185,0.00255135622797,0.00271001299309,0.0244518506435
Bzw1,0.00839399127712,1.0,1.0,1.0,0.5,0.5,0.018305580118,0.193461832105,0.00809137829616,0.008594542806,-0.00752455843469
Bzw2,0.219279230564,1.0,1.0,1.0,0.5,0.5,0.269207753306,1.0,0.118994413628,0.126394112865,0.00156587825616
C030005K15Rik,0.455942429851,1.0,1.0,1.0,0.5,0.5,0.469468025043,1.0,0.2075128657,0.220417108405,-0.000162422857311
C030006K11Rik,0.000188529736398,0.983702545374,0.951314085838,1.0,0.5,0.5,0.000708242024849,0.00748502909047,0.000313055041761,0.000332522452736,-0.0135340651292
C030014I23Rik,0.0195047012655,1.0,1.0,1.0,0.5,0.5,0.0370651574403,0.391721716517,0.0163834310917,0.0174022391084,0.0134710872963
C030016D13Rik,0.467405770199,1.0,1.0,1.0,0.5,0.5,0.478069521263,1.0,0.211314873578,0.224455545154,-0.00133919034051
C030017K20Rik,0.118286552473,1.0,1.0,1.0,0.5,0.5,0.164506914471,1.0,0.072714859007,0.0772366518402,0.0107653806807
